id;name;postal_code;delegation_id
1534;AIN MAJOUNA;3160;72
1535;CITE 7 NOVEMBRE;3160;72
1536;CITE ENNOUHOUDH;3160;72
1537;CITE ENNASR;3160;72
1538;CITE ERROUKI;3160;72
1539;CITE ESSAADA;3160;72
1540;CITE EZZOUHOUR;3160;72
1541;CITE INDEPENDANCE;3160;72
1542;EL GHOUIBA;3160;72
1543;EL MANAR;3160;72
1544;EL MENASSA;3160;72
1545;HAJEB EL AYOUN;3160;72
1546;HAJEB EL AYOUN GARE;3160;72
1547;OULED AMEUR;3160;72
1548;THALLAJA;3160;72
1549;OULED ABBES;3160;72
1550;CHERARDA;3116;75
1551;CHERAITIA;3116;75
1552;CITE EL  MACHED;3116;75
1553;CITE EL KOUCHA;3116;75
1554;EL AOUYED;3116;75
1555;EL KSOUR;3116;75
1556;JEHINA;3126;76
1557;OULED FARJALLAH;3145;75
1558;BIR AHMED;3152;76
1559;BIR LAHJAR;3180;76
1560;BOU HAJLA;3180;76
1561;CITE 7 NOVEMBRE;3180;76
1562;CITE EL MOEZ;3180;76
1563;CITE DE LA REPUBLIQUE;3180;76
1564;CITE ENNASR;3180;76
1565;CITE ENNOUR;3180;76
1566;CITE ESSAADA;3180;76
1567;CITE EZZOUHOUR;3180;76
1568;CITE NOUVELLE;3180;76
1569;ENNASR;3180;76
1570;CITE OKBA;3180;76
1571;OULED ACHOUR;3180;76
1572;BIR EDDAOULA;3181;76
1573;EL FATEH;3180;76
1574;CITE SABRINE;3121;73
1575;ROUISSETTE;3121;73
1576;SIDI ABDALLAH  BELHAJ;3121;73
1577;OULED KHALFALLAH;3133;73
1578;OULED KHELIF;3133;73
1579;OULED NASSER;3133;73
1580;EL AOUAMRIA;3161;73
1581;AIN EL BEYDHA;3133;73
1582;ABIDA CHERGUIA;3183;73
1583;BEN SALEM;3112;73
1584;GRAGAYA;3112;73
1585;HAMMED;3112;73
1586;CHEBIKA;3121;73
1587;EL KARMA;3133;73
1588;CHERICHIRA;3130;74
1589;AIN EL GHRAB;3130;74
1590;CITE LE MOUROUJ;3130;74
1591;EL ALIA;3130;74
1592;EL AOUDID;3130;74
1593;HAFFOUZ;3130;74
1594;EZZORG;3130;74
1595;KHIT EL OUED;3134;74
1596;CHOUCHET NEGGA;4283;77
1597;NEGGA;4283;77
1598;OUM SOMAA;4212;77
1599;ZAOUIET EL ANES;4213;77
1600;FATNASSA;4223;77
1601;GLIAA;4230;77
1602;JAZIRA;4230;77
1603;JAZIRA EL BAIIDA;4230;77
1604;MENCHIA;4230;77
1605;ZAOUIET EL HARTH;4230;77
1606;BECHRI;4231;77
1607;BOU ABDALLAH;4236;77
1608;SOUK EL AHAD;4230;77
1609;JERSINE;4263;78
1610;BENI MHAMED;4200;78
1611;CITE AFH;4200;78
1612;CITE MILITAIRE;4200;78
1613;EL GATAYA;4200;78
1614;CITE DU LYCEE;4200;78
1615;EL MSAID;4200;78
1616;KEBILI;4200;78
1617;JEMNA;4214;78
1618;MAZRAA NEJI;4200;78
1619;BECHELLI;4253;78
1620;OUM EL FARTH;4200;78
1621;BAZMA;4224;78
1622;BLIDETTE;4243;78
1623;RADHOUANE;4200;78
1624;BARGHOUTHIA;4253;78
1625;KELOUEMEN;4253;78
1626;JANAOURA;4242;78
1627;RAHMET;4211;78
1628;KEBILI BEYEZ;4280;79
1629;EL MANSOURA;4293;79
1630;JEDIDA;4293;79
1631;SAIDANE;4294;79
1632;STAFTIMI;4273;79
1633;TOURA MANSOURA;4293;79
1634;TOMBAR;4235;79
1635;TELMINE;4237;79
1636;RABTA;4233;79
1637;TENBIB;4232;79
1638;LIMAGUEZ;4274;79
1639;CITE DOUZ CHARGUI;4215;80
1640;CITE EL ABADLA;4215;80
1641;CITE POPULAIRE;4215;80
1642;DOUZ CHARGUI;4215;80
1643;CITE EL ATHEMNA;4216;80
1644;CITE BEN HAMROUN;4216;80
1645;CITE OULED ABDALLAH;4216;80
1646;CITE OULED OUN;4260;80
1647;CITE OULED AMOR;4216;80
1648;EDDORGINE;4222;80
1649;DOUZ AOUINA;4216;80
1650;ZAAFRANE;4261;80
1651;NOUAIEL;4222;80
1652;CITE 7 NOVEMBRE;4234;80
1653;CITE COMMERCIALE;4234;80
1654;CITE EL IZDIHAR;4234;80
1655;CITE EL OUROUD;4234;80
1656;CITE DES OASIS;4234;80
1657;DOUZ;4260;80
1658;CITE ENNOUR;4234;80
1659;CITE ESSAADA;4234;80
1660;CITE EZZOUHOUR;4234;80
1661;CITE JELAILA;4260;80
1662;GOLAA;4234;80
1663;CITE IBN KHALDOUN;4234;80
1664;KSAR GHILENE;4260;80
1665;BECHNI;4222;80
1666;GHELISSIA;4260;80
1667;EL AOUINA;4216;80
1668;GHIDMA;4264;81
1669;REJIME MAATOUG;4210;81
1670;CITE EL HOUDA;4264;81
1671;CITE EL MOUSTAKBEL;4264;81
1672;CITE ENNOUR;4264;81
1673;CITE ESSALEM;4264;81
1674;GHERIB;4264;81
1675;EL FAOUAR;4264;81
1676;SABRIA;4264;81
1677;HAIDRA;1221;82
1678;CITE EL BASSATINE;1221;82
1679;CITE EL INTILAKA;1221;82
1680;TEBAGA;1221;82
1681;CITE EL FATEH;1221;82
1682;CITE ENNASR;1221;82
1683;EL AJRED;1225;82
1684;CITE ETTADHAMEN;1221;82
1685;CITE IBN CHAREF;1221;82
1686;CITE OULED OUNALLAH;1221;82
1687;EL MRIRA;1221;82
1688;ERRMILA;1221;82
1689;ESSRI;1221;82
1690;AIN EDDEFLA;1285;82
1691;CITE DU STADE;1250;83
1692;GARGARA;1221;82
1693;CITE DHRAA BOU OUAJ;1250;83
1694;CITE DU LYCEE;1250;83
1695;CITE EL GHABETTE;1250;83
1696;CITE EL FATEH;1250;83
1697;CITE ESSOUROUR ECHERGUI;1250;83
1698;CITE EL OULJA;1250;83
1699;CITE DES ENSEIGNANTS;1250;83
1700;CITE MILITAIRE 1;1250;83
1701;CITE HUILLERIE;1250;83
1702;CITE INDUSTRIELLE;1250;83
1703;CITE ERRAHBA;1250;83
1704;CITE EL KHADHRA;1250;83
1705;CITE ESSOUROUR EL GHARBI;1250;83
1706;CITE HOPITAL;1250;83
1707;CITE MILITAIRE 3;1250;83
1708;CITE EZZAYATINE;1250;83
1709;CITE MILITAIRE 2;1250;83
1710;EL GARAA;1250;83
1711;EL GHARADEK;1250;83
1712;EL GOUNNA;1250;83
1713;EL HAMMAR;1250;83
1714;MGHILA;1250;83
1715;SBEITLA;1250;83
1716;ECHRAYA;1251;83
1717;ERRAHAYET;1252;83
1718;ZAOUIET BEN AMMAR;1254;83
1719;HENCHIR EL ASSAL;1256;83
1720;CITE ESSOUROUR;1263;83
1721;CITE EDDACHRA 2;1214;84
1722;CITE EL GUERAYRIA;1214;84
1723;OUED MIOU;1255;83
1724;CITE NOUVELLE 1;1214;84
1725;CITE NOUVELLE 2;1214;84
1726;HENCHIR OUM EL KHIR;1214;84
1727;MEJEL BEL ABBES;1214;84
1728;BARROUKA;1226;84
1729;OULED MARZOUG;1214;84
1730;CITE POPULAIRE;1214;84
1731;GARAAT ENNADHOUR;1293;84
1732;EL FEKKA;1294;84
1733;CITE DU LYCEE;1214;84
1734;CITE EDDACHRA 1;1214;84
1735;CITE COMMERCIALE;1214;84
1736;CITE DES MARTYRS;1214;84
1737;BOU LAABA;1253;85
1738;DOUGHRA;1200;85
1739;KASSERINE;1200;85
1740;MAGDOUDECH;1200;85
1741;KASSERINE NOUR;1230;85
1742;CITE OUVRIERE;1237;85
1743;EL AYOUN;1216;86
1744;EL GRINE;1234;86
1745;KASSERNIE EZZOUHOUR;1279;87
1746;BOU CHEBKA;1213;88
1747;THELEPTE;1215;88
1748;CITE CHEAB;1240;88
1749;CITE DU BATTOIRE;1240;88
1750;CITE EL IZDIHAR;1240;88
1751;CITE HACHED;1240;88
1752;CITE HARDOUB;1240;88
1753;CITE PIERRE NOIRE;1240;88
1754;FERIANA;1240;88
1755;OUM ALI;1240;88
1756;CEKHIRATE;1223;88
1757;GARAAT ENNAAM;1243;88
1758;EL BRIKA;1220;89
1759;EL ADHIRA;1220;89
1760;ESSATOUR;1220;89
1761;FOUSSANA;1220;89
1762;OULED BOUGHANEM;1220;89
1763;LAHOUACHE;1242;88
1764;OULED MANSOUR;1220;89
1765;OULED ZID;1220;89
1766;OUM LAHOUADH;1220;89
1767;SAHRAOUI;1222;89
1768;BOU DERYES;1232;89
1769;AIN JANAN;1220;89
1770;CITE BOU LILA;1220;89
1771;CITE EL INTILAKA;1220;89
1772;CITE EL BASSATINE;1220;89
1773;CITE EL FATEH;1220;89
1774;CITE ERRIADH;1220;89
1775;HASSI EL FRID;1241;90
1776;AIN OUM JDOUR;1280;91
1777;KHANGUET EL JAZIA;1247;90
1778;EL KAMOUR;1245;90
1779;CITE 7 NOVEMBRE;1280;91
1780;CITE EL INTILAKA;1280;91
1781;CITE EZZOUHOUR;1280;91
1782;CITE ETTAAMIR;1280;91
1783;FREJ TERBAH;1280;91
1784;KHEMOUDA;1212;89
1785;JEDILIANE;1280;91
1786;AIN EL HMADNA;1281;91
1787;CITE ERRIADH;1270;93
1788;CITE EZZOUHOUR;1270;93
1789;CITE ESSALAMA;1270;93
1790;DHRAA;1270;93
1791;EL HASNAOUI;1270;93
1792;KOUNBITRA;1270;93
1793;OULJET AGUIL;1270;93
1794;SBIBA;1270;93
1795;AIN KHEMAISSIA;1271;93
1796;THEMED;1270;93
1797;SIDI BRAHIM EZZAHER;1273;93
1798;CITE AIR NOUVELLE;1270;93
1799;CITE DES ROUINES ROMAINES;1270;93
1800;CITE DU LYCEE;1270;93
1801;CITE EDDAMOUS;1270;93
1802;CITE EL FATEH;1270;93
1803;CITE EL KHADHRA 2;1270;93
1804;CITE ENNAKHLA;1270;93
1805;CITE DU BATTOIRE;1210;94
1806;CITE EL BORNI;1210;94
1807;CITE EL KHADHRA 1;1270;93
1808;CITE EL MHIRI;1210;94
1809;CITE ERRAHBA;1210;94
1810;CITE GARDE NATIONALE;1210;94
1811;CITE KHAZNA JEDIDA;1210;94
1812;CITE MONGI SLIM;1210;94
1813;CITE ENNADHOUR;1210;94
1814;CITE SNIT;1210;94
1815;HENCHIR GOUMRIA;1210;94
1816;OULED GHIDA;1210;94
1817;THALA;1210;94
1818;EDDACHRA;1224;94
1819;BOU LAHNECH;1211;94
1820;SIDI SHIL;1231;94
1821;ZELFANE;1235;94
1822;THALA SUD;1261;94
1823;CHAFAI;1210;94
1824;CITE BEN CHERIF;1210;94
1825;CITE DES OUVRIERS;1210;94
1826;CITE AIN AHMED;1210;94
1827;CITE BAIN MAURE BEN AZOUZ;1210;94
1828;LADHIEB;7112;96
1829;MELLALA;7112;96
1830;BOU ZGUEM;1233;92
1831;OULJET ESSEDRA;7112;96
1832;TOUIREF;7112;96
1833;CITE ENNOUR;7112;96
1834;GARGOUR;7112;96
1835;CITE ESSAADA;7112;96
1836;CITE EL IZDIHAR;7112;96
1837;BIR BEN CHERIFA;7112;96
1838;CITE EL BESMA 1;7150;95
1839;CITE EL BESMA 2;7150;95
1840;CITE EL FOUROUSSIA;7150;95
1841;CITE ERRAHBA;7150;95
1842;CITE ESSAKIA;7150;95
1843;CITE ESSANAOUBER;7150;95
1844;CITE 7 NOVEMBRE;7150;95
1845;CITE EZZITOUNA;7150;95
1846;CITE HABIB THAMEUR;7150;95
1847;CITE HOPITAL;7150;95
1848;CITE AFH;7150;95
1849;CITE JEBEL;7150;95
1850;CITE CIOK;7150;95
1851;MAHJOUBA;7132;95
1852;SIDI MTIR;7133;95
1853;CITE TAIEB MHIRI;7150;95
1854;LA GARE;7150;95
1855;GARN EL HALFAYA;7150;95
1856;SIDI ABDELBASSET;7150;95
1857;CITE BOURGUIBA 2;7150;95
1858;CITE BOURGUIBA 3;7150;95
1859;CITE AIN EL BAR;7150;95
1860;CITE BOURGUIBA 1;7150;95
1861;TAJEROUINE GARE;7150;95
1862;MENZEL SALEM;7151;95
1863;JAZZA;7153;95
1864;CITE DE LA PALESTINE;7150;95
1865;CITE DES MARTYRS;7150;95
1866;CITE DU STADE;7150;95
1867;CITE DU SOUK;7150;95
1868;CITE EL AIN;7150;95
1869;CITE 2 MARS;7150;95
1870;CITE EL BASSATINE;7150;95
1871;TAJEROUINE;7150;95
1872;EL HODH;7150;95
1873;CITE HADJ AHMED;7110;97
1874;CITE NOUVELLE;7110;97
1875;NEBEUR;7110;97
1876;ZONE INDUSTRIELLE;7110;97
1877;OUED MELLEGUE;7111;97
1878;SIDI KHIAR;7131;97
1879;TELL GHOUZLANE;7141;97
1880;AIN EL HENCHIR;7110;97
1881;CITE ENNASR;7110;97
1882;CITE 8 FEVRIER 1;7120;98
1883;CITE 8 FEVRIER 2;7120;98
1884;CITE 8 FEVRIER 3;7120;98
1885;CITE EL KERFEH;7120;98
1886;CITE DES OUVRIERS;7120;98
1887;TABIA;7120;98
1888;CITE ETTAHRIR;7120;98
1889;CITE EL INTILAKA;7120;98
1890;CITE MONIMENTS;7120;98
1891;CITE SAKMO;7120;98
1892;CITE SPROLS;7120;98
1893;ESSAKIA;7120;98
1894;AIN EL KARMA;7125;98
1895;FARCHEN;7120;98
1896;CITE ENNOUR 1;7120;98
1897;JERADOU;7120;98
1898;LA MINE;7120;98
1899;PLACE DE LA REPUBLIQUE;7120;98
1900;SIDI RABEH;7120;98
1901;CITE ENNOUR 2;7120;98
1902;BOU MEFTAH;7100;101
1903;BARNOUSSA;7100;101
1904;CITE 2 MARS;7100;101
1905;CITE 1ER MAI;7100;101
1906;CITE 3 AOUT;7100;101
1907;CITE 7 NOVEMBRE;7100;101
1908;ZAAFRANE;7134;101
1909;SEMANA;7100;101
1910;SIDI MANSOUR;7100;101
1911;OUED SOUANI;7194;101
1912;ZONE INDUSTRIELLE;7100;101
1913;BAHRA;7116;101
1914;BORJ EL AIFA;7122;101
1915;CITE DE LA LIBERTE;7100;101
1916;LE KEF;7100;101
1917;CITE DES ENSEIGNANTS;7100;101
1918;CITE EDDYR;7100;101
1919;CITE EL BASSATINE;7100;101
1920;CITE EL FARAH;7100;101
1921;CITE EL HANA;7100;101
1922;CITE EL IZDIHAR;7100;101
1923;CITE EL OUNS;7100;101
1924;CITE ENNACIM;7100;101
1925;CITE ENNOUHOUDH 1;7100;101
1926;CITE ENNOUHOUDH 2;7100;101
1927;CITE ERRIADH;7100;101
1928;CITE ESSAADA 1;7100;101
1929;CITE ESSAKHRA;7100;101
1930;CITE ESSAADA 2;7100;101
1931;CITE EZZITOUNA;7100;101
1932;CITE FOURATI;7100;101
1933;CITE HACHED;7100;101
1934;ENNAIMA;7100;101
1935;OUED ERRAML;7100;101
1936;CITE HARROUCH;7100;101
1937;CITE AMMAR AYARI;7100;101
1938;CITE AIN MNEKH;7100;101
1939;CITE IBN ABI DHIAF;7100;101
1940;CITE IBN KHALDOUN;7100;101
1941;CITE SOUANI LAANEB 1;7100;101
1942;CITE BAHRI BARBOUCHE;7100;101
1943;CITE SOUANI LAANEB 2;7100;101
1944;CITE BOURAYOU;7100;101
1945;CITE TAIEB MHIRI;7100;101
1946;CITE BAYEDH;7100;101
1947;CITE CHERICHI;7100;101
1948;CITE TOUNSI ARNOUS;7100;101
1949;OUED TESSA;7100;101
1950;CITE BIR THELJ;7100;101
1951;SALAH EL BAHRI;7100;101
1952;CITE DE LA GARE;7100;101
1953;AIN MESKHIA;7170;102
1954;ADISSI;7170;102
1955;CHARKET ESSABOUN;7170;102
1956;ABIDA;7170;102
1957;CITE 1 MAI 1;7170;102
1958;CITE 1 MAI 2;7170;102
1959;CITE 2 MARS 2;7170;102
1960;CITE BEN AMMAR 1;7170;102
1961;CITE 2 MARS 1;7170;102
1962;CITE BEN AMMAR 2;7170;102
1963;CITE BEN HAFDHALLAH;7170;102
1964;CITE EL AZIMA;7170;102
1965;CITE ENNASR;7170;102
1966;CITE EL INTILAK;7170;102
1967;CITE ENNOUR;7170;102
1968;ZOUARINE;7170;102
1969;CITE ESSANAOUBER 2;7170;102
1970;CITE ESSANABEL;7170;102
1971;CITE HOPITAL;7170;102
1972;CITE ETTENMIA;7170;102
1973;CITE MOHAMED ALI;7170;102
1974;CITE IBN KHALDOUN;7170;102
1975;CITE SIDI DAHMANI;7170;102
1976;DAHMANI;7170;102
1977;SIDI BARAKET SUD;7170;102
1978;SIDI BARAKET NORD;7170;102
1979;SIDI ASKER;7170;102
1980;CITE ESSANAOUBER 1;7170;102
1981;CITE ERRIADH;7170;102
1982;EL KSOUR;7160;100
1983;AIN EL FEDHIL;7160;100
1984;EZZITOUNA;7115;100
1985;AIN KSIBA;7160;100
1986;BANOU;7160;100
1987;CITE ALI EL BAHLOUL;7160;100
1988;CITE ATTOUCHE;7160;100
1989;CITE SIDI ALI MAHJOUB;7160;100
1990;CITE SIDI MANSOUR;7160;100
1991;ECHAABNA;7160;100
1992;EDDHILA;7160;100
1993;EL AFSET;7160;100
1994;EL HMARNA;7160;100
1995;EL HOUILAT;7160;100
1996;CITE EL BORJ;7160;100
1997;CITE EL HELLA;7160;100
1998;CITE CENTRE VILLE;7160;100
1999;CITE ESSAADA;7160;100
2000;CITE MOHAMED ALI;7160;100
2001;CITE SAFIA 1;7160;100
2002;CITE SAFIA 2;7160;100
2003;LOUATA;7160;100
2004;OULED BOURAOUI;7160;100
2005;OULED GHANA;7160;100
2006;OULED ZID;7160;100
2007;CITE DU JARDIN;7130;103
2008;KIRATA;7160;100
2009;CITE BOURGUIBA;7130;103
2010;CITE DU STADE;7130;103
2011;CITE EL BASSATINE;7130;103
2012;CITE ENNOUR;7130;103
2013;CITE ESSANABEL;7130;103
2014;CITE ESSANAOUBER BOU ARARA;7130;103
2015;CITE EZZOUHOUR BOU ARARA;7130;103
2016;CITE MONGI SLIM;7130;103
2017;CITE ENNACIM;7130;103
2018;CITE YOUGHARTA;7130;103
2019;EL FELTA;7130;103
2020;KALAAT SINANE;7130;103
2021;ERREBIBA;7130;103
2022;SAFSAF;7130;103
2023;AIN SINAN;7135;103
2024;CITE DES INSTITUTEURS;7114;104
2025;BOU JABEUR;7136;103
2026;CITE DES OUVRIERS;7114;104
2027;CITE DES MARTYRS;7114;104
2028;CITE DU SOUK;7114;104
2029;CITE ECHAHID BELGACEM;7114;104
2030;CITE ECHAHID SADOK;7114;104
2031;CITE ERROUKI;7114;104
2032;CITE ESSAADA;7114;104
2033;CITE ESSANAOUBER ANCIENNE;7114;104
2034;CITE ESSANAOUBER NOUVELLE;7114;104
2035;CITE ESSAROUEL;7114;104
2036;CITE EZZOUHOUR;7114;104
2037;CITE ETTAHRIR;7114;104
2038;CITE HACHED NORD;7114;104
2039;CITE HACHED SUD;7114;104
2040;CITE MOHAMED ALI;7114;104
2041;CITE MOHAMED ALI Nlle;7114;104
2042;CITE SIDI YAHYA;7114;104
2043;CITE TAIEB MHIRI;7114;104
2044;EL GORRAIA;7114;104
2045;EL HAYADRA;7114;104
2046;ENNAIEM;7114;104
2047;ESBIAAT;7114;104
2048;FEJ ETTAMR;7114;104
2049;HENCHIR SARRAT;7114;104
2050;JERISSA;7114;104
2051;JERISSA GARE;7114;104
2052;OUM EL KELIL;7114;104
2053;CITE DE LA GARE;7114;104
2054;CITE DES INGENIEURS;7114;104
2055;CITE ALI BEN GHEDHAHOM;7114;104
2056;CITE AHMED TLILI;7114;104
2057;AIN EL GARSA;7114;104
2058;CITE ALI BEN KHLIFA;7114;104
2059;CITE BOURGUIBA;7114;104
2060;CITE CHAHID EL AID 1;7114;104
2061;BIR HEDDI;7180;99
2062;CITE CHAHID EL AID 2;7114;104
2063;BOU SLIAA;7180;99
2064;CITE DU PONT;7180;99
2065;CITE EL BASSATINE;7180;99
2066;CITE ENNACIM;7180;99
2067;CITE ENNOUR;7180;99
2068;CITE ENNOUR 2;7180;99
2069;CITE ERRIADH;7180;99
2070;CITE ENNOUZHA;7180;99
2071;CITE ESSANAOUBER;7180;99
2072;CITE EZZOUHOUR;7180;99
2073;EL ARGOUB;7180;99
2074;EL MELLAHA;7180;99
2075;ELLES;7180;99
2076;LABAR;7180;99
2077;LE SERS;7180;99
2078;LE VIEUX SERS;7180;99
2079;LORBOUS GARE;7180;99
2080;TRICHA;7180;99
2081;SIDI NASSER;7180;99
2082;LORBOUS;7180;99
2083;KALAA EL KHASBA;7113;105
2084;CITE EL MELLESSINE;7113;105
2085;CITE ERROUKA;7113;105
2086;SIDI AHMED ESSALAH;7123;105
2087;CITE ESSOUITIR;7113;105
2088;KEF OUEST;7117;106
2089;OULED JABALLAH;5117;107
2090;BENI TOURCH;5114;107
2091;MELLOULECH;5114;107
2092;OULED ABDALLAH;5114;107
2093;EL MANSOURA;5117;107
2094;OULED MABROUK;5114;107
2095;EL HOUD;5117;107
2096;SIDI ALI GHEDIR;5132;108
2097;EL BRAGHTIA;5151;108
2098;ZORDA;5151;108
2099;BAAJLA;5190;108
2100;CITE DAR EL HADAD;5190;108
2101;SIDI ALOUENE;5190;108
2102;ENNOUZHA;5192;108
2103;OULED AICHA;5192;108
2104;SAKIET EL KHADEM;5132;108
2105;ZELBA;5192;108
2106;OUED GUELAT;5132;108
2107;EL MEJRIA;5193;108
2108;MERKEZ OULED HAJ KHELIFA;5132;108
2109;OUED BEJA;5193;108
2110;ESSAADA;5132;108
2111;EL HENICHETTE;5193;108
2112;ZELBA EL HENCHIR;5192;108
2113;EL BASSATINE;5132;108
2114;MAHDIA REPUBLIQUE;5150;109
2115;CITE ESSAADA;5199;109
2116;CITE ESSALEM;5199;109
2117;MAHDIA EZZAHRA;5199;109
2118;EL HEKAIMA;5131;109
2119;CITE DES INFIRMIERS;5111;109
2120;CITE ENNOUR;5111;109
2121;CITE SIDI MESSAOUD;5111;109
2122;EDDIKHILA 3;5111;109
2123;MAHDIA HIBOUN;5111;109
2124;CITE NOUVELLE;5121;109
2125;CHIBA;5141;109
2126;CITE POPULAIRE;5121;109
2127;REJICHE;5121;109
2128;ESSAAD;5127;109
2129;MAHDIA ESSOUK;5129;109
2130;JOUAOUDA;5131;109
2131;MERKEZ OULED DHAOUADI;5131;109
2132;ZOUAOUINE;5131;109
2133;CITE EL MOEZ;5100;109
2134;CITE ETTAAMIR;5100;109
2135;MAHDIA;5100;109
2136;CITE TAHER SFAR;5100;109
2137;CITE AFH;5100;109
2138;CITE BOURGUIBA;5100;109
2139;CITE HACHED;5100;109
2140;CITE COMMERCIALE;5140;110
2141;CITE ETTAAMIR;5140;110
2142;CITE EZZOUHOUR;5140;110
2143;CITE IBN KHALDOUN;5140;110
2144;CITE INDUSTRIELLE;5140;110
2145;CITE POPULAIRE;5140;110
2146;ETHOUABTIA;5140;110
2147;EZZEIRATE;5140;110
2148;GDARAT;5140;110
2149;JEMIAAT;5140;110
2150;OULED BOU HELAL;5140;110
2151;OULED AMOR;5140;110
2152;OULED KHELIFA;5140;110
2153;OULED MOULAHOUM;5140;110
2154;JEMAMLA;5144;110
2155;EL MANSOURA SOUASSI;5145;110
2156;SIDI BOU HELAL;5140;110
2157;REJIBET;5140;110
2158;OULED MOULAHOUM SUD;5140;110
2159;KSESBA;5155;110
2160;SIDI ZID;5134;110
2161;CITE 9 AVRIL;5140;110
2162;CHAARA;5134;110
2163;CITE AFH;5140;110
2164;ESSETOUTE;5140;110
2165;SIDI NACEUR NORD;5140;110
2166;SOUASSI;5140;110
2167;BOU SLIM;5120;111
2168;EL AJILETTE;5120;111
2169;EL MHARZA EST;5120;111
2170;EL MANAA;5120;111
2171;OULED BOUZID;5120;111
2172;OULED CHAMAKH;5120;111
2173;SOMRA;5120;111
2174;CHEHIMET;5123;111
2175;OULED AMOR;5123;111
2176;MENZEL HAMZA EST;5110;112
2177;MENZEL HAMZA OUEST;5110;112
2178;ZERATA;5110;112
2179;CITE JEBEL;5112;112
2180;BOU HELAL EL ALI NORD;5112;112
2181;CITE RURALE;5112;112
2182;CITE SNIT;5112;112
2183;EL AOUADHBIA;5112;112
2184;EL MELAHMA;5112;112
2185;ERREBIBETTE;5112;112
2186;KERKER;5112;112
2187;BOU HELAL SUD;5125;112
2188;ENNAIMA;5110;112
2189;CITE GHRISSINE;5112;112
2190;BOU MERDES;5110;112
2191;CHOUARIA;5110;112
2192;CITE ADMINISTRATIVE;5112;112
2193;ERROUADHI;5110;112
2194;EL HOUS;5110;112
2195;EL GOUASSEM;5130;113
2196;EL KHIOUR;5130;113
2197;CHARAF;5130;113
2198;CHORBANE;5130;113
2199;CITE NOUVELLE;5130;113
2200;EL BASSORA;5130;113
2201;EL GRADHA OUEST;5130;113
2202;HENCHIR BOUAZIZ;5130;113
2203;KHERADNA;5130;113
2204;MAATI CHERAF;5130;113
2205;OULED ABDENNEBI;5130;113
2206;OULED AHMED;5130;113
2207;MAATI HENCHIR BOU AZIZ;5130;113
2208;OULED CHERIFA;5130;113
2209;OULED EL HANNACHI;5130;113
2210;OULED SGHAIER;5130;113
2211;EL GRADHA EST;5130;113
2212;CHAHDA;5133;113
2213;CITE EL MALAJI;5180;114
2214;NEFFATIA;5135;113
2215;EL BRADAA;5115;114
2216;CITE EL WAFA;5180;114
2217;EL HESSINETTE;5115;114
2218;OULED SALAH;5116;114
2219;SIDI ASSAKER;5116;114
2220;CITE DOUIRA;5126;114
2221;CITE EL HAJEB;5126;114
2222;CITE EL IMARAT;5126;114
2223;CITE EL MENAGUA;5126;114
2224;CITE POPULAIRE;5126;114
2225;CITE EZZOUHOUR;5180;114
2226;SALAKTA;5126;114
2227;EL GHEDHABNA;5136;114
2228;EL KHMARA;5136;114
2229;KSOUR ESSAF;5180;114
2230;CITE EL FATIMI;5180;114
2231;KSOUR ESSAF HACHED;5189;114
2232;CITE SALAH BEN ALI;5180;114
2233;RECHERCHA;5146;114
2234;CITE COMMERCIALE;5180;114
2235;CITE DHAMENE;5180;114
2236;CITE EL BASSATINE;5180;114
2237;MENZEL HACHED;5122;115
2238;MEHARZA 18;5154;115
2239;REGAIGA;5113;115
2240;HBIRA;5113;115
2241;EL HAJJARA;5113;115
2242;CHATT OULED NCIB;5113;115
2243;CHAHDA OUEST;5113;115
2244;AGBA;5113;115
2245;CITE DE LA PLAGE;5170;116
2246;FERAHTA;5170;116
2247;LA CHEBBA;5170;116
2248;MERKEZ CHAABNA;5170;116
2249;CITE IBN SINA;5160;117
2250;CITE NOUVELLE;5160;117
2251;EL JEM;5160;117
2252;EL MECHELETTE;5160;117
2253;OULED FARHAT;5160;117
2254;BENI THABET;5160;117
2255;EL ACHABA;5124;117
2256;SIDI BOU HELAL;5160;117
2257;TLELSA;5124;117
2258;ZEGHABNA;5160;117
2259;TOUAHRA;5124;117
2260;EL AITHA;5153;117
2261;OULED EL HAJ;5153;117
2262;RIADH BOU HELAL;5153;117
2263;AOUILIA (KM 37);;118
2264;MENZEL HABIB;1142;118
2265;TEBOLTECH;1142;118
2266;KSAR HADID;1142;118
2267;CITE ENNOUZHA 2;1142;118
2268;BIR ETTOUIL;1113;118
2269;EL MESSAIDINE;1113;118
2270;BORJ ENNOUR;1113;118
2271;BORJ EL AMRI;1142;118
2272;CITE EL HAFSIA;1142;118
2273;CITE EL INTILAKA;1142;118
2274;CITE EL MANAI;1142;118
2275;CITE ENNOUZHA 1;1142;118
2276;CITE TAOUFIK;1142;118
2277;DRIJETTE;1142;118
2278;ENFAIEDH;1142;118
2279;CITE MOKHTAR;1124;119
2280;CITE TOUHAMI NEFZI;1124;119
2281;CITE TRABELSI;1124;119
2282;CITE NAJIBA;1124;119
2283;CITE RURALE;1124;119
2284;CITE YOUGHARTA;1124;119
2285;CITE SIDI SALEM;1124;119
2286;CITE TAREK IBN ZIED;1124;119
2287;EL MANSOURA;2075;119
2288;EL HENNA;1124;119
2289;CITE ABOUBAKER ESSEDDIK;1124;119
